,text,polarity,subjectivity,date
650,@chicosgaybqto epale q mas chamo,0.0,0.0,2016-12-05 20:53:12
649,@mcy_96t おはよう...フッ✨今日も元気に頑張ろうね.......✨,0.0,0.0,2016-12-05 20:53:31
554,RT @josegregoriohh: #ProfesorUniversitario Héroe Anónimo 100%Vocación Adalid de Libertad del Pensamiento @FAPUV @APUCV @Aproupel_Mcy @APULA…,0.0,0.0,2016-12-06 00:37:18
555,Con ganas de ir a @Avila_Burger y degustar una hamburguesa de calidad con un servicio al cliente impecable,0.0,0.0,2016-12-06 00:35:44
556,#ProfesorUniversitario Héroe Anónimo 100%Vocación Adalid de Libertad del Pensamiento @FAPUV @APUCV @Aproupel_Mcy… https://t.co/sUbTqFobEe,0.0,0.0,2016-12-06 00:31:38
557,"@mcy_ip いや、確実にwwwww
絶対的オーラありそうだし、、、",0.0,0.0,2016-12-06 00:28:20
558,RT @trafficARC: via @Jjpi0561_: @traffiCARACAS  quien me puede informar si hay cola en la autopista sentido ccs-mcy por favor se lo agradez…,0.0,0.0,2016-12-06 00:25:03
559,RT @traffiCARACAS: via @Jjpi0561_:  @trafficARC quien me puede informar si hay cola en la autopista sentido ccs-mcy por favor se lo agradez…,0.0,0.0,2016-12-06 00:24:57
560,@mcy_ip じゃ年末会おう(´；ω；`),0.0,0.0,2016-12-06 00:20:35
561,سكس عربي – شرموطة عربية تتناك  لمشاهد الفيلم وتحميل  https://t.co/OmyJgDbISp  https://t.co/K35IzyUOWc mCy,0.0,0.0,2016-12-06 00:20:18
562,RT @segoviacamilal1: El jueves sale mcy de paso me buscan ? @MaleehSolis @Nicooolakd1889,0.0,0.0,2016-12-06 00:14:48
563,El jueves sale mcy de paso me buscan ? @MaleehSolis @Nicooolakd1889,0.0,0.0,2016-12-06 00:14:33
565,@Dzkrgado_Mcy ay si 😭😭😭😭... Me quedé dormido...,0.0,0.0,2016-12-06 00:08:19
566,La mas minima maniobra y estos funcionarios caen al pavimento se parten el coco y se mueren... https://t.co/mwVwHgilT2,0.0,0.0,2016-12-06 00:08:12
567,Si por no usar el cinturón de seguridad son 10ut...  Por esto deberían ir presos https://t.co/romi9V7ROd,0.0,0.0,2016-12-06 00:01:38
568,"#今年最後に告白しておく
あなた「好き」
@sara_eoxiv「バカΣ(///□///)」
@twga_mcy「恋愛対象外です」
@May_Sable「（誰だっけ？）」
@cielo_malva「無理」
https://t.co/rDhF0aEx37
一人いい人できたらいいもん",0.0,0.0,2016-12-06 00:01:21
569,Vivo en una mal llamada #ciudadmodelo en donde ni siquiera  la policía respeta la ley de tránsito https://t.co/OuNgrNSHyY,0.0,0.0,2016-12-06 00:00:44
570,@mcy_moon やめろよwww,0.0,0.0,2016-12-05 23:57:21
571,RT @BTS_twt: 여러분 저희 제이농부 좀 봐주세요 https://t.co/5GAh89nuav,0.0,0.0,2016-12-05 23:49:04
572,MOETさんのドレス、色気あるな…,0.0,0.0,2016-12-05 23:46:38
573,RT @Jjpi0561_: @traffiCARACAS @trafficARC quien me puede informar si hay cola en la autopista sentido ccs-mcy por favor se lo agradezco,0.0,0.0,2016-12-05 23:45:29
574,"@mcy_moon ちょっと聞いて
大学のトイレさ綺麗なところほんとにないよねなんなの？",0.0,0.0,2016-12-05 23:45:23
575,@wilmerrmedina @drmagallanero a mi no mano aqui en mcy estos trimalnacidos se creen los yankees modernos weon fanfarrones como nadie,0.0,0.0,2016-12-05 23:37:50
576,¿Sabes los beneficios de los alimentos amarillos? #Biomaterialesca #Alimentos #5Dic #Hoy #Mcy #pouwnation #vzla… https://t.co/Jod0Blp9nt,0.0,0.0,2016-12-05 23:32:14
577,@kabualemcy lastima q eres de mcy,0.0,0.0,2016-12-05 23:31:37
578,RT @CiudadMCY: #EnFotos Así fue el estreno de la película Arangol en el Teatro de la Ópera de Maracay. https://t.co/udO3BjTIeZ https://t.co…,0.0,0.0,2016-12-05 23:30:50
