Date,Adj. Open,Adj. Close,S&P Open,Adj. High,Adj. Low,Adj. Volume,S&P Adj. Close
2014-07-18,3.72,3.83,136941651.0,3.84,3.67,1961.540039,1978.219971
2014-07-21,3.87,3.78,34109495.0,3.87,3.75,1976.930054,1973.630005
2014-07-22,3.82,3.8,33594562.0,3.86,3.78,1975.650024,1983.530029
2014-07-23,3.82,3.76,31461534.0,3.83,3.75,1985.319946,1987.01001
2014-07-24,3.75,3.73,27759719.0,3.8,3.71,1988.069946,1987.97998
2014-07-25,3.73,3.76,31604427.0,3.79,3.69,1984.599976,1978.339966
2014-07-28,3.76,3.73,31243639.0,3.78,3.68,1978.25,1978.910034
2014-07-29,3.75,3.79,35952181.0,3.84,3.73,1980.030029,1969.949951
2014-07-30,3.82,3.82,42840744.0,3.88,3.77,1973.209961,1970.069946
2014-07-31,3.805,3.91,111953670.0,3.99,3.78,1965.140015,1930.670044
2014-08-01,3.88,3.97,33515170.0,4.015,3.87,1929.800049,1925.150024
2014-08-04,3.97,4.0,21340318.0,4.02,3.93,1926.619995,1938.98999
2014-08-05,3.995,4.08,40322217.0,4.11,3.97,1936.339966,1920.209961
2014-08-06,4.06,4.12,16259599.0,4.14,4.03,1917.290039,1920.23999
2014-08-07,4.145,4.1,32647545.0,4.1997,4.07,1923.030029,1909.569946
2014-08-08,4.105,4.12,27146847.0,4.15,4.05,1910.349976,1931.589966
2014-08-11,4.02,4.14,29544620.0,4.19,3.99,1933.430054,1936.920044
2014-08-12,4.12,4.08,27331300.0,4.14,4.08,1935.72998,1933.75
2014-08-13,4.08,4.11,30378669.0,4.15,4.03,1935.599976,1946.719971
2014-08-14,4.08,4.08,26126058.0,4.17,4.075,1947.410034,1955.180054
2014-08-15,4.12,4.13,33345881.0,4.14,4.07,1958.869995,1955.060059
2014-08-18,4.16,4.21,45371197.0,4.22,4.14,1958.359985,1971.73999
2014-08-19,4.21,4.27,23181477.0,4.3,4.2,1972.72998,1981.599976
2014-08-20,4.24,4.28,11949190.0,4.32,4.22,1980.459961,1986.51001
2014-08-21,4.29,4.24,11923289.0,4.29,4.21,1986.819946,1992.369995
2014-08-22,4.23,4.25,8364666.0,4.28,4.21,1992.599976,1988.400024
2014-08-25,4.27,4.18,8998241.0,4.27,4.18,1991.73999,1997.920044
2014-08-26,4.17,4.19,9168770.0,4.22,4.13,1998.589966,2000.02002
2014-08-27,4.2,4.16,7290274.0,4.21,4.15,2000.540039,2000.119995
2014-08-28,4.145,4.14,10317378.0,4.19,4.07,1997.420044,1996.73999
2014-08-29,4.14,4.17,7278595.0,4.19,4.14,1998.449951,2003.369995
2014-09-02,4.17,4.16,12588264.0,4.25,4.15,2004.069946,2002.280029
2014-09-03,4.175,4.19,9556786.0,4.23,4.17,2003.569946,2000.719971
2014-09-04,4.19,4.15,12788047.0,4.25,4.15,2001.670044,1997.650024
2014-09-05,4.17,4.15,6278273.0,4.19,4.15,1998.0,2007.709961
2014-09-08,4.14,4.13,8389492.0,4.18,4.1,2007.170044,2001.540039
2014-09-09,4.15,4.08,8950217.0,4.16,4.08,2000.72998,1988.439941
2014-09-10,4.09,4.08,13274012.0,4.11,4.01,1988.410034,1995.689941
2014-09-11,4.03,4.08,8085471.0,4.08,4.02,1992.849976,1997.449951
2014-09-12,4.06,3.96,14088808.0,4.11,3.96,1996.73999,1985.540039
2014-09-15,3.98,3.91,18232067.0,4.02,3.9,1986.040039,1984.130005
2014-09-16,3.88,3.81,40000517.0,3.9,3.795,1981.930054,1998.97998
2014-09-17,3.88,3.82,24337753.0,3.88,3.8,1999.300049,2001.569946
2014-09-18,3.88,3.88,15811569.0,3.94,3.695,2003.069946,2011.359985
2014-09-19,3.92,3.81,22588570.0,3.94,3.81,2012.73999,2010.400024
2014-09-22,3.81,3.76,14200540.0,3.83,3.75,2009.079956,1994.290039
2014-09-23,3.75,3.69,16250695.0,3.79,3.69,1992.780029,1982.77002
2014-09-24,3.715,3.7,11693449.0,3.75,3.69,1983.339966,1998.300049
2014-09-25,3.69,3.63,17494699.0,3.72,3.6,1997.319946,1965.98999
2014-09-26,3.65,3.6,12824329.0,3.67,3.6,1966.219971,1982.849976
2014-09-29,3.56,3.55,26828591.0,3.66,3.54,1978.959961,1977.800049
2014-09-30,3.555,3.41,55668861.0,3.58,3.4,1978.209961,1972.290039
2014-10-01,3.395,3.35,32965504.0,3.42,3.3,1971.439941,1946.160034
2014-10-03,3.43,3.4,16737409.0,3.46,3.37,1948.119995,1967.900024
